src,timestep,keyword,verb,freq
ptt,t9,臺灣,營側,1
ptt,t9,臺灣,出兵,1
ptt,t9,美國,簡,1
ptt,t9,臺灣,國贏,1
ptt,t9,臺灣,登上,1
ptt,t9,美國,移民,1
ptt,t9,中國,移民,1
ptt,t9,中國,碰到,1
ptt,t9,中國,推進,1
ptt,t9,中國,總體,1
ptt,t9,中國,擇幫,1
ptt,t9,美國,廢,1
ptt,t9,臺灣,幹死,1
ptt,t9,臺灣,通知,1
ptt,t9,中國,隨便,1
ptt,t9,中國,試試,1
ptt,t9,臺灣,危害,1
ptt,t9,臺灣,推,1
ptt,t9,中國,訪問,1
ptt,t9,中國,報,1
ptt,t9,臺灣,引發,1
ptt,t9,臺灣,鼓勵,1
ptt,t9,中國,打擊,1
ptt,t9,中國,比臺,1
ptt,t9,臺灣,破解,1
ptt,t9,中國,看透,1
ptt,t9,臺灣,排名,1
ptt,t9,臺灣,進口,1
ptt,t9,美國,臟歸,1
ptt,t9,中國,連,1
ptt,t9,臺灣,講葉,1
ptt,t9,美國,拒絕,1
ptt,t9,臺灣,揚言,1
ptt,t9,中國,征服,1
ptt,t9,臺灣,看懂,1
ptt,t9,臺灣,限於,1
ptt,t9,臺灣,守衛,1
ptt,t9,臺灣,為臺,1
ptt,t9,臺灣,跑來,1
ptt,t9,中國,加上,1
ptt,t9,臺灣,剛來,1
ptt,t9,臺灣,蔣光,1
ptt,t9,美國,謠,1
ptt,t9,臺灣,降低,1
ptt,t9,美國,於,1
ptt,t9,美國,對,1
ptt,t9,美國,管住,1
ptt,t9,臺灣,管,1
ptt,t9,美國,為對,1
ptt,t9,中國,送給,1
ptt,t9,臺灣,占領,1
ptt,t9,臺灣,做個,1
ptt,t9,臺灣,激化,1
ptt,t9,美國,說,1
ptt,t9,中國,遏阻,1
ptt,t9,臺灣,促進,1
ptt,t9,臺灣,SMG,1
ptt,t9,臺灣,步入,1
ptt,t9,臺灣,機對,1
ptt,t9,中國,後到,1
ptt,t9,臺灣,綜合,1
ptt,t9,中國,並強,1
ptt,t9,中國,罵爆,1
ptt,t9,臺灣,攻取,1
ptt,t9,中國,將榮,1
ptt,t9,中國,藏裔,1
ptt,t9,中國,併入,1
ptt,t9,臺灣,蘭與,1
ptt,t9,臺灣,率團,1
ptt,t9,中國,守護,1
ptt,t9,美國,欠,1
ptt,t9,臺灣,糞坑,1
ptt,t9,臺灣,污辱,1
ptt,t9,中國,新聞,1
ptt,t9,臺灣,來補,1
ptt,t9,中國,當,1
ptt,t9,美國,想,1
ptt,t9,美國,逼向,1
ptt,t9,中國,做為,1
ptt,t9,中國,藏著,1
ptt,t9,中國,指說,1
ptt,t9,中國,阻止,1
ptt,t9,中國,強迫,1
ptt,t9,中國,場,1
ptt,t9,臺灣,延到,1
ptt,t9,臺灣,軍,1
ptt,t9,中國,慘,1
ptt,t9,臺灣,個數,1
ptt,t9,臺灣,崇拜,1
ptt,t9,臺灣,炸,1
ptt,t9,中國,做個,1
ptt,t9,臺灣,包括,1
ptt,t9,臺灣,嗎,1
ptt,t9,臺灣,證明,1
ptt,t9,美國,遷移,1
ptt,t9,中國,不爽,1
ptt,t9,美國,對抗,1
ptt,t9,中國,嘴炮,1
ptt,t9,臺灣,掌控,1
ptt,t9,中國,賺錢,1
ptt,t9,美國,猶如,1
ptt,t9,美國,灣對,1
ptt,t9,臺灣,有對,1
ptt,t9,臺灣,聘請,1
ptt,t9,臺灣,留臺,1
ptt,t9,中國,超漲,1
ptt,t9,臺灣,考慮,1
ptt,t9,中國,趁火打劫,1
ptt,t9,中國,送往,1
ptt,t9,臺灣,劉結,1
ptt,t9,中國,等,1
ptt,t9,中國,聯軍,1
ptt,t9,美國,實,1
ptt,t9,中國,經,1
ptt,t9,臺灣,捧,1
ptt,t9,臺灣,員,1
ptt,t9,臺灣,派出,1
ptt,t9,中國,入侵,1
ptt,t9,臺灣,打進,1
ptt,t9,臺灣,精美,1
ptt,t9,中國,灣,1
ptt,t9,美國,打敗,1
ptt,t9,臺灣,投國,1
ptt,t9,臺灣,逃來,1
ptt,t9,臺灣,問,1
ptt,t9,臺灣,歡迎,1
ptt,t9,臺灣,羞布,1
ptt,t9,臺灣,看好,1
ptt,t9,臺灣,加碼,1
ptt,t9,臺灣,頻道,1
ptt,t9,臺灣,無,1
ptt,t9,中國,判刑,1
ptt,t9,中國,發生,1
ptt,t9,臺灣,與,1
ptt,t9,臺灣,追蹤,1
ptt,t9,臺灣,扣住,1
ptt,t9,中國,吸取,1
ptt,t9,臺灣,夠壯,1
ptt,t9,美國,許,1
ptt,t9,臺灣,聽到,1
ptt,t9,美國,宣戰,1
ptt,t9,美國,嗎,1
ptt,t9,臺灣,飛彈,1
ptt,t9,美國,在,1
ptt,t9,美國,投票,1
ptt,t9,美國,打臉,1
ptt,t9,臺灣,抱持,1
ptt,t9,中國,佔據,1
ptt,t9,臺灣,著幹,1
ptt,t9,臺灣,逃離,1
ptt,t9,臺灣,分分合合,1
ptt,t9,美國,詮釋,1
ptt,t9,中國,該過,1
ptt,t9,中國,亂,1
ptt,t9,臺灣,騷擾,1
ptt,t9,美國,動到,1
ptt,t9,臺灣,後來,1
ptt,t9,臺灣,接受,1
ptt,t9,臺灣,跌倒,1
ptt,t9,臺灣,宣佈,1
ptt,t9,臺灣,勢力,1
ptt,t9,美國,促使,1
ptt,t9,臺灣,打從,1
ptt,t9,臺灣,協助,1
ptt,t9,臺灣,接軌,1
ptt,t9,臺灣,反,1
ptt,t9,臺灣,拿來,1
ptt,t9,中國,剛彈,1
ptt,t9,中國,涉及,1
ptt,t9,美國,關,1
ptt,t9,美國,到,1
ptt,t9,中國,大對,1
ptt,t9,美國,推出,1
ptt,t9,臺灣,相信,1
ptt,t9,臺灣,造就,1
ptt,t9,臺灣,發揚,1
ptt,t9,臺灣,臟,1
ptt,t9,中國,開門,1
ptt,t9,臺灣,了解,1
ptt,t9,中國,掌握,1
ptt,t9,中國,多項,1
ptt,t9,臺灣,說過,1
ptt,t9,中國,給夢,1
ptt,t9,臺灣,打到,1
ptt,t9,臺灣,題贏,1
ptt,t9,臺灣,作為,1
ptt,t9,臺灣,責任,1
ptt,t9,中國,國立,1
ptt,t9,臺灣,解嚴,1
ptt,t9,中國,叭叭,1
ptt,t9,臺灣,簡直,1
ptt,t9,臺灣,牆國,1
ptt,t9,美國,婉拒,1
ptt,t9,中國,觸怒,1
ptt,t9,中國,認為,1
ptt,t9,臺灣,找找,1
ptt,t9,中國,吃緊,1
ptt,t9,中國,猴子,1
ptt,t9,臺灣,打房,1
ptt,t9,臺灣,買比,1
ptt,t9,中國,們回,1
ptt,t9,中國,回,1
ptt,t9,中國,如題,1
ptt,t9,中國,鄰國,1
ptt,t9,臺灣,入境,1
ptt,t9,臺灣,算,1
ptt,t9,臺灣,算是,1
ptt,t9,中國,宣成,1
ptt,t9,臺灣,抹黑,1
ptt,t9,臺灣,離開,1
ptt,t9,臺灣,迫害,1
ptt,t9,中國,送返,1
ptt,t9,臺灣,要,1
ptt,t9,臺灣,知,1
ptt,t9,中國,去,1
ptt,t9,中國,產,1
ptt,t9,臺灣,麼,1
ptt,t9,臺灣,了得,1
ptt,t9,臺灣,得,1
ptt,t9,臺灣,不理,1
ptt,t9,臺灣,喊燒,1
ptt,t9,中國,靠近,1
ptt,t9,中國,行,1
ptt,t9,美國,惹,1
ptt,t9,臺灣,消滅,1
ptt,t9,臺灣,接回,1
ptt,t9,臺灣,撇除,1
ptt,t9,美國,沒有,1
ptt,t9,臺灣,偷渡,1
ptt,t9,臺灣,穿,1
ptt,t9,臺灣,接管,1
ptt,t9,臺灣,流入,1
ptt,t9,臺灣,變化,1
ptt,t9,臺灣,象,1
ptt,t9,臺灣,回,1
ptt,t9,中國,搞,1
ptt,t9,中國,相信,1
ptt,t9,中國,變成,1
ptt,t9,中國,認同,1
ptt,t9,中國,用上,1
ptt,t9,中國,放上,1
ptt,t9,臺灣,多,1
ptt,t9,中國,決定,1
ptt,t9,中國,噴,1
ptt,t9,臺灣,划算,1
ptt,t9,中國,經向,1
ptt,t9,中國,意外,1
ptt,t9,臺灣,得到,1
ptt,t9,中國,嚴正,1
ptt,t9,臺灣,遠勝,1
ptt,t9,臺灣,頻頻,1
ptt,t9,中國,檢驗,1
ptt,t9,臺灣,產黨,1
ptt,t9,臺灣,降落,1
ptt,t9,美國,支持,1
ptt,t9,臺灣,有利,1
ptt,t9,臺灣,嫁來,1
ptt,t9,臺灣,搞爛,1
ptt,t9,臺灣,承受,1
ptt,t9,臺灣,得逞,1
ptt,t9,臺灣,幹半,1
ptt,t9,臺灣,挑釁,1
ptt,t9,中國,灣幫,1
ptt,t9,中國,保護,1
ptt,t9,中國,奧控,1
ptt,t9,中國,織對,1
ptt,t9,中國,表會,1
ptt,t9,臺灣,守與,1
ptt,t9,中國,跑去,1
ptt,t9,臺灣,提升,1
ptt,t9,臺灣,犧牲,1
ptt,t9,中國,領臺,1
ptt,t9,臺灣,提出,1
ptt,t9,美國,捍衛,1
ptt,t9,中國,懷疑,1
ptt,t9,臺灣,打爆,1
ptt,t9,臺灣,黨撤,1
ptt,t9,中國,前往,1
ptt,t9,中國,灣認,1
ptt,t9,美國,顯然,1
ptt,t9,美國,視侵台,1
ptt,t9,臺灣,出給,1
ptt,t9,中國,建議,1
ptt,t9,美國,背叛,1
ptt,t9,美國,們養,1
ptt,t9,臺灣,抽筋,1
ptt,t9,中國,生氣,1
ptt,t9,臺灣,分切,1
ptt,t9,臺灣,監製,1
ptt,t9,中國,指責,1
ptt,t9,美國,讓,1
ptt,t9,臺灣,偷拐,1
ptt,t9,臺灣,關心,1
ptt,t9,美國,寫,1
ptt,t9,中國,吹捧,1
ptt,t9,中國,後來,1
ptt,t9,中國,搬到,1
ptt,t9,臺灣,造成,1
ptt,t9,美國,國民,1
ptt,t9,臺灣,決定,1
ptt,t9,中國,書豪,1
ptt,t9,美國,溫,1
ptt,t9,臺灣,燮,1
ptt,t9,中國,查扣,1
ptt,t9,中國,得,1
ptt,t9,臺灣,塑造,1
ptt,t9,臺灣,用,1
ptt,t9,中國,治過,1
ptt,t9,中國,附上,1
ptt,t9,臺灣,們帶,1
ptt,t9,臺灣,軍能,1
ptt,t9,中國,於,1
ptt,t9,臺灣,沒有,1
ptt,t9,美國,實質,1
ptt,t9,臺灣,視於,1
ptt,t9,美國,中國,1
ptt,t9,中國,開始,1
ptt,t9,中國,撤出,1
ptt,t9,美國,強調,1
ptt,t9,臺灣,找,1
ptt,t9,臺灣,讓迪士尼,1
ptt,t9,臺灣,乾脆,1
ptt,t9,臺灣,打壓,1
ptt,t9,美國,聲稱,1
ptt,t9,美國,把持,1
ptt,t9,臺灣,建設,1
ptt,t9,臺灣,認識,1
ptt,t9,臺灣,徵兵,1
ptt,t9,臺灣,蹲救,1
ptt,t9,中國,上台,1
ptt,t9,臺灣,回答,1
ptt,t9,中國,戰,1
ptt,t9,美國,禁止,1
ptt,t9,美國,欺負,1
ptt,t9,中國,反對,1
ptt,t9,中國,開,1
ptt,t9,中國,應對,1
ptt,t9,中國,般繼,1
ptt,t9,中國,拱手,1
ptt,t9,中國,使得,1
ptt,t9,中國,加以,1
ptt,t9,臺灣,拿著,1
ptt,t9,美國,訪問,1
ptt,t9,臺灣,幾百,1
ptt,t9,中國,來幫,1
ptt,t9,臺灣,標配,1
ptt,t9,臺灣,接收,1
ptt,t9,臺灣,出X,1
ptt,t9,中國,專挑,1
ptt,t9,中國,看到,1
weibo,t1,臺灣,遇到,169
weibo,t1,臺灣,收復,35
weibo,t1,臺灣,去,33
weibo,t1,中國,個,33
weibo,t1,臺灣,支持,25
weibo,t1,臺灣,解放,21
weibo,t1,臺灣,個,14
weibo,t1,臺灣,到,14
weibo,t1,中國,作爲,11
weibo,t1,中國,只有,11
weibo,t1,臺灣,統,11
weibo,t1,臺灣,國計,11
weibo,t1,臺灣,看,10
weibo,t1,中國,阻止,10
weibo,t1,中國,前往,9
weibo,t1,臺灣,轟,9
weibo,t1,中國,挑釁,9
weibo,t1,臺灣,有,8
weibo,t1,臺灣,們,8
weibo,t1,臺灣,回,7
weibo,t1,臺灣,打,7
weibo,t1,中國,爲,7
weibo,t1,中國,中國,7
weibo,t1,美國,從,7
weibo,t1,臺灣,國,6
weibo,t1,臺灣,回到,6
weibo,t1,臺灣,想念,6
weibo,t1,臺灣,軍將,6
weibo,t1,中國,感動,6
weibo,t1,中國,遏制,6
weibo,t1,臺灣,叫,6
weibo,t1,中國,解決,5
weibo,t1,臺灣,花,5
weibo,t1,臺灣,喜歡,5
weibo,t1,臺灣,暗示,5
weibo,t1,臺灣,解決,4
weibo,t1,中國,會上,4
weibo,t1,中國,承認,4
weibo,t1,臺灣,代表,4
weibo,t1,臺灣,做,4
weibo,t1,臺灣,羣,4
weibo,t1,臺灣,在,4
weibo,t1,臺灣,幾部,4
weibo,t1,臺灣,持,4
weibo,t1,美國,敦促,4
weibo,t1,臺灣,則,4
weibo,t1,中國,來,4
weibo,t1,中國,包括,4
weibo,t1,臺灣,承認,4
weibo,t1,臺灣,爲,4
weibo,t1,臺灣,退,4
weibo,t1,臺灣,寄到,4
weibo,t1,中國,建設,4
weibo,t1,美國,限制,4
weibo,t1,臺灣,敗退,4
weibo,t1,中國,抹黑,4
weibo,t1,中國,貼,4
weibo,t1,臺灣,推薦,3
weibo,t1,中國,看,3
weibo,t1,中國,註記,3
weibo,t1,臺灣,維,3
weibo,t1,臺灣,逃往,3
weibo,t1,臺灣,來,3
weibo,t1,美國,於,3
weibo,t1,臺灣,放棄,3
weibo,t1,臺灣,改成,3
weibo,t1,美國,告訴,3
weibo,t1,臺灣,幻想,3
weibo,t1,中國,灣阻,3
weibo,t1,中國,走遍,3
weibo,t1,中國,去,2
weibo,t1,中國,撤出,2
weibo,t1,臺灣,鯨魚,2
weibo,t1,臺灣,瞭解,2
weibo,t1,臺灣,炸機,2
weibo,t1,臺灣,撤至,2
weibo,t1,臺灣,推文,2
weibo,t1,臺灣,武統,2
weibo,t1,中國,有,2
weibo,t1,臺灣,搭機,2
weibo,t1,臺灣,包括,2
weibo,t1,美國,島內,2
weibo,t1,中國,標註,2
weibo,t1,臺灣,攻陷,2
weibo,t1,臺灣,遇見,2
weibo,t1,臺灣,撤退,2
weibo,t1,臺灣,聯盟,2
weibo,t1,中國,足以,2
weibo,t1,臺灣,寫上,2
weibo,t1,臺灣,拿下,2
weibo,t1,臺灣,學,2
weibo,t1,中國,詆譭,2
weibo,t1,臺灣,擊,2
weibo,t1,美國,走擴,2
weibo,t1,中國,侵犯,2
weibo,t1,美國,反對,2
weibo,t1,臺灣,調♡,2
weibo,t1,美國,多,2
weibo,t1,美國,時候,2
weibo,t1,臺灣,做完,2
weibo,t1,臺灣,期待,2
weibo,t1,中國,住,2
weibo,t1,美國,說,2
weibo,t1,中國,喜歡,2
weibo,t1,中國,打壓,2
weibo,t1,臺灣,硬聊,2
weibo,t1,臺灣,聲傳,2
weibo,t1,臺灣,施壓,2
weibo,t1,臺灣,提及,2
weibo,t1,中國,加個,2
weibo,t1,臺灣,念,2
weibo,t1,中國,用,2
weibo,t1,中國,形容,2
weibo,t1,中國,稱呼,2
weibo,t1,中國,加,2
weibo,t1,臺灣,無恥,2
weibo,t1,美國,對,2
weibo,t1,中國,說起,2
weibo,t1,臺灣,坐車,2
weibo,t1,臺灣,時代,2
weibo,t1,臺灣,音樂,2
weibo,t1,美國,懦弱,2
weibo,t1,中國,出席,2
weibo,t1,臺灣,幾節,2
weibo,t1,中國,反,2
weibo,t1,臺灣,買專,2
weibo,t1,美國,使,2
weibo,t1,臺灣,蘭定,2
weibo,t1,臺灣,中國,2
weibo,t1,臺灣,害O,2
weibo,t1,臺灣,強轟,2
weibo,t1,臺灣,麪<U,2
weibo,t1,中國,引發,2
weibo,t1,臺灣,引發,2
weibo,t1,臺灣,寫,2
weibo,t1,中國,論壇,2
weibo,t1,美國,高居,2
weibo,t1,臺灣,趕,2
weibo,t1,中國,推薦,2
weibo,t1,臺灣,回顧,2
weibo,t1,臺灣,躺,2
weibo,t1,中國,臺灣,2
weibo,t1,臺灣,用來,2
weibo,t1,臺灣,軍事,2
weibo,t1,臺灣,遠嫁,2
weibo,t1,中國,激怒,2
weibo,t1,美國,來,2
weibo,t1,臺灣,擔心,2
weibo,t1,臺灣,網絡,2
weibo,t1,臺灣,下雨,2
weibo,t1,臺灣,認同,2
weibo,t1,中國,代表,2
weibo,t1,中國,們向,2
weibo,t1,臺灣,們將,2
weibo,t1,中國,評爲,2
weibo,t1,臺灣,喝,2
weibo,t1,臺灣,做好,2
weibo,t1,美國,出口,2
weibo,t1,美國,打趴,2
weibo,t1,美國,賣到,2
weibo,t1,臺灣,看到,2
weibo,t1,臺灣,流行,2
weibo,t1,臺灣,漸行,2
weibo,t1,臺灣,搬入,2
weibo,t1,臺灣,拿,2
weibo,t1,美國,竄訪,2
weibo,t1,臺灣,並稱,2
weibo,t1,臺灣,使得,2
weibo,t1,中國,干涉,2
weibo,t1,中國,造謠,2
weibo,t1,中國,從,2
weibo,t1,臺灣,閃電,2
weibo,t1,臺灣,發函,2
weibo,t1,臺灣,軍售,2
weibo,t1,中國,怕,2
weibo,t1,中國,影響,2
weibo,t1,美國,臺灣,2
weibo,t1,中國,猛打,2
weibo,t1,臺灣,轟炸,2
weibo,t1,中國,延遲,2
weibo,t1,臺灣,飛近,2
weibo,t1,臺灣,給,2
weibo,t1,臺灣,爲啥,2
weibo,t1,臺灣,送到,2
weibo,t1,臺灣,邀請,2
weibo,t1,臺灣,撤守,2
weibo,t1,臺灣,看過,2
weibo,t1,臺灣,上傳,2
weibo,t1,臺灣,阻止,2
weibo,t1,中國,生於,2
weibo,t1,中國,沒,2
weibo,t1,臺灣,隨,2
weibo,t1,中國,強撐,2
weibo,t1,中國,執拗,2
weibo,t1,中國,錯,2
weibo,t1,中國,純屬,2
weibo,t1,臺灣,寫成,2
weibo,t1,中國,話,2
weibo,t1,美國,爲,2
weibo,t1,中國,萬一,2
weibo,t1,中國,顯示,2
weibo,t1,美國,生於,2
weibo,t1,臺灣,送,2
weibo,t1,臺灣,背夾,2
weibo,t1,臺灣,守,2
weibo,t1,臺灣,繞過,2
weibo,t1,臺灣,離開,2
weibo,t1,美國,受,2
weibo,t1,臺灣,國紅,2
weibo,t1,美國,畫譏,2
weibo,t1,臺灣,交,2
weibo,t1,臺灣,割,2
weibo,t1,臺灣,困在,2
weibo,t1,美國,電,2
weibo,t1,臺灣,極,2
weibo,t1,臺灣,好爽,2
weibo,t1,臺灣,回憶,1
weibo,t1,臺灣,orea紅,1
weibo,t1,中國,感嘆,1
weibo,t1,臺灣,想起,1
weibo,t1,臺灣,確定,1
weibo,t1,美國,前往,1
weibo,t1,臺灣,返回,1
weibo,t1,臺灣,割讓,1
weibo,t1,中國,加害,1
weibo,t1,中國,相比,1
weibo,t1,臺灣,走,1
weibo,t1,中國,噴,1
weibo,t1,臺灣,發生,1
weibo,t1,中國,抵消,1
weibo,t1,美國,位於,1
weibo,t1,美國,支持,1
weibo,t1,美國,傳,1
weibo,t1,中國,考,1
weibo,t1,美國,搬回,1
weibo,t1,臺灣,愛到,1
weibo,t1,中國,將,1
weibo,t1,臺灣,罵人,1
weibo,t1,臺灣,救,1
weibo,t1,臺灣,黃,1
weibo,t1,臺灣,調戲,1
weibo,t1,臺灣,須統,1
weibo,t1,中國,離,1
weibo,t1,中國,裏對,1
weibo,t1,臺灣,永遠,1
weibo,t1,中國,與,1
weibo,t1,中國,遭,1
weibo,t1,中國,會為,1
weibo,t1,中國,為,1
weibo,t1,臺灣,夠飛,1
weibo,t1,臺灣,涉入,1
weibo,t1,臺灣,侵佔,1
weibo,t1,中國,播出,1
weibo,t1,中國,暢,1
weibo,t1,臺灣, ,1
weibo,t1,臺灣,成去,1
weibo,t1,臺灣,接去,1
weibo,t1,中國,拖住,1
weibo,t1,中國,經,1
weibo,t1,中國,問,1
weibo,t1,中國,館O,1
weibo,t1,中國,回到,1
weibo,t1,臺灣,送門,1
weibo,t1,臺灣,放送,1
weibo,t1,臺灣,得名,1
weibo,t1,臺灣,鼻,1
weibo,t1,臺灣,逸來,1
weibo,t1,臺灣,心疼,1
weibo,t1,中國,製片,1
weibo,t1,臺灣,避談,1
weibo,t1,臺灣,留言,1
weibo,t1,中國,晚安,1
weibo,t1,中國,回,1
weibo,t1,臺灣,網頁,1
weibo,t1,臺灣,完成,1
weibo,t1,臺灣,連傳洋吉,1
weibo,t1,中國,關注,1
weibo,t1,臺灣,話,1
weibo,t1,美國,移民,1
weibo,t1,美國,別墅,1
weibo,t1,中國,們,1
weibo,t1,美國,當今,1
weibo,t1,美國,當,1
weibo,t1,臺灣,軍,1
weibo,t1,臺灣,配上,1
weibo,t1,中國,等,1
weibo,t1,美國,超越,1
weibo,t1,中國,盯上,1
weibo,t1,中國,允許,1
weibo,t1,臺灣,還抱,1
weibo,t1,美國,惹,1
weibo,t1,中國,開始,1
weibo,t1,臺灣,抵達,1
weibo,t1,美國,到,1
weibo,t1,美國,超過,1
weibo,t1,中國,給,1
weibo,t1,中國,跑來,1
weibo,t1,臺灣,得到,1
weibo,t1,臺灣,剛到,1
weibo,t1,臺灣,聽,1
weibo,t1,臺灣,抹黑,1
weibo,t1,中國,生因,1
weibo,t1,中國,取決於,1
weibo,t1,臺灣,看見,1
weibo,t1,臺灣,呈現,1
weibo,t1,臺灣,內衣,1
weibo,t1,臺灣,譭棄,1
weibo,t1,臺灣,來過,1
weibo,t1,臺灣,懷念,1
weibo,t1,中國,成爲,1
weibo,t1,中國,哭,1
weibo,t1,中國,承渲,1
weibo,t1,臺灣,推上,1
weibo,t1,臺灣,罵,1
weibo,t1,臺灣,說,1
weibo,t1,中國,來過,1
weibo,t1,中國,專家,1
weibo,t1,中國,察網,1
weibo,t1,臺灣,忽略,1
weibo,t1,臺灣,飽島,1
weibo,t1,中國,鄰近,1
weibo,t1,中國,組成,1
weibo,t1,中國,要求,1
weibo,t1,中國,應,1
weibo,t1,臺灣,個經,1
weibo,t1,臺灣,寶貝,1
weibo,t1,臺灣,起源,1
weibo,t1,臺灣,通往,1
weibo,t1,臺灣,視頻O,1
weibo,t1,臺灣,給予,1
weibo,t1,中國,配屬,1
weibo,t1,中國,擔,1
weibo,t1,臺灣,經,1
weibo,t1,臺灣,等,1
weibo,t1,臺灣,呼籲,1
weibo,t1,臺灣,表決,1
weibo,t1,臺灣,分離,1
weibo,t1,臺灣,搭乘,1
weibo,t1,臺灣,留在,1
weibo,t1,美國,繼用,1
weibo,t1,臺灣,於是,1
weibo,t1,中國,認證,1
weibo,t1,臺灣,產品,1
weibo,t1,臺灣,整理,1
weibo,t2,美國,反對,70
weibo,t2,中國,遏制,31
weibo,t2,中國,並給,26
weibo,t2,臺灣,玩弄,22
weibo,t2,臺灣,總量,18
weibo,t2,臺灣,收復,16
weibo,t2,臺灣,去,15
weibo,t2,臺灣,有,14
weibo,t2,中國,攻擊,14
weibo,t2,臺灣,看,10
weibo,t2,中國,制裁,8
weibo,t2,臺灣,臺灣,8
weibo,t2,臺灣,個,7
weibo,t2,中國,有,7
weibo,t2,臺灣,回,6
weibo,t2,臺灣,提案,6
weibo,t2,中國,信口,6
weibo,t2,臺灣,從,6
weibo,t2,臺灣,邀請,5
weibo,t2,臺灣,解放,5
weibo,t2,美國,從,5
weibo,t2,臺灣,支持,5
weibo,t2,臺灣,們,5
weibo,t2,臺灣,攻打,5
weibo,t2,中國,】據,4
weibo,t2,臺灣,來,4
weibo,t2,臺灣,回到,4
weibo,t2,美國,使,4
weibo,t2,臺灣,員會,4
weibo,t2,中國,個,4
weibo,t2,中國,改造,4
weibo,t2,中國,中國,4
weibo,t2,臺灣,弄,4
weibo,t2,臺灣,東海,4
weibo,t2,中國,需要,4
weibo,t2,臺灣,武統,4
weibo,t2,中國,從,4
weibo,t2,臺灣,國,3
weibo,t2,臺灣,喜歡,3
weibo,t2,中國,與,3
weibo,t2,臺灣,派兵,3
weibo,t2,臺灣,到,3
weibo,t2,臺灣,拿下,3
weibo,t2,臺灣,想,3
weibo,t2,臺灣,超過,3
weibo,t2,臺灣,瞭解,3
weibo,t2,臺灣,✈️,3
weibo,t2,中國,臺,3
weibo,t2,臺灣,喫,3
weibo,t2,中國,音樂,3
weibo,t2,中國,挑戰,2
weibo,t2,中國,持有,2
weibo,t2,臺灣,搞定,2
weibo,t2,美國,改變,2
weibo,t2,臺灣,經,2
weibo,t2,臺灣,狂吹,2
weibo,t2,臺灣,劍指,2
weibo,t2,臺灣,買,2
weibo,t2,臺灣,崩盤,2
weibo,t2,臺灣,逃去,2
weibo,t2,中國,拿,2
weibo,t2,臺灣,看來,2
weibo,t2,臺灣,感動,2
weibo,t2,中國,排除,2
weibo,t2,中國,瞭解,2
weibo,t2,中國,戳,2
weibo,t2,臺灣,名叫,2
weibo,t2,中國,欲,2
weibo,t2,中國,灣佬,2
weibo,t2,美國,追問,2
weibo,t2,臺灣,會統,2
weibo,t2,中國,允許,2
weibo,t2,中國,成,2
weibo,t2,中國,破壞,2
weibo,t2,中國,收復,2
weibo,t2,美國,制裁,2
weibo,t2,中國,威脅,2
weibo,t2,美國,划算,2
weibo,t2,臺灣,當,2
weibo,t2,中國,承認,2
weibo,t2,中國,代表,2
weibo,t2,中國,調查,2
weibo,t2,中國,遇見,2
weibo,t2,臺灣,瘋狂,2
weibo,t2,臺灣,顯然,2
weibo,t2,中國,加上,2
weibo,t2,臺灣,想起,2
weibo,t2,臺灣,寫,2
weibo,t2,臺灣,源自,2
weibo,t2,臺灣,鏈接,2
weibo,t2,中國,孝通,2
weibo,t2,美國,去,2
weibo,t2,臺灣,接,2
weibo,t2,臺灣,會動,2
weibo,t2,臺灣,希望,2
weibo,t2,臺灣,拿到,2
weibo,t2,中國,抹黑,2
weibo,t2,臺灣,指望,2
weibo,t2,臺灣,協助,2
weibo,t2,美國,對,2
weibo,t2,中國,征服,2
weibo,t2,美國,激烈,2
weibo,t2,臺灣,歡迎,2
weibo,t2,臺灣,飛到,2
weibo,t2,臺灣,經則,2
weibo,t2,中國,出席,2
weibo,t2,臺灣,嗚嗚,2
weibo,t2,臺灣,奔去,2
weibo,t2,臺灣,執掌,2
weibo,t2,美國,積極,2
weibo,t2,臺灣,與,2
weibo,t2,中國,質問,2
weibo,t2,美國,赴,2
weibo,t2,美國,於,2
weibo,t2,臺灣,兒,2
weibo,t2,臺灣,使用,2
weibo,t2,中國,祝賀,2
weibo,t2,臺灣,走人,2
weibo,t2,美國,出來,2
weibo,t2,臺灣,說過,2
weibo,t2,中國,區與,2
weibo,t2,中國,損害,2
weibo,t2,臺灣,留在,2
weibo,t2,臺灣,令,2
weibo,t2,臺灣,帶,2
weibo,t2,臺灣,播遷,2
weibo,t2,臺灣,研究,2
weibo,t2,中國,接美,2
weibo,t2,中國,炎,2
weibo,t2,臺灣,連任,2
weibo,t2,中國,察網,2
weibo,t2,中國,投向,2
weibo,t2,中國,國家,2
weibo,t2,臺灣,賣,2
weibo,t2,美國,麼,2
weibo,t2,臺灣,打到,2
weibo,t2,美國,評估,2
weibo,t2,臺灣,貼成,2
weibo,t2,臺灣,建,2
weibo,t2,美國,搬到,2
weibo,t2,臺灣,穿過,2
weibo,t2,中國,只有,2
weibo,t2,臺灣,趕上,2
weibo,t2,臺灣,害怕,2
weibo,t2,臺灣,裝備,2
weibo,t2,臺灣,停靠,2
weibo,t2,臺灣,迫自,2
weibo,t2,臺灣,調酒,2
weibo,t2,臺灣,將現,2
weibo,t2,臺灣,衝,2
weibo,t2,中國,響起,2
weibo,t2,中國,引誘,2
weibo,t2,臺灣,收回,2
weibo,t2,美國,到,2
weibo,t2,臺灣,迎來,1
