collo_1,collo_2,MI,Xsq,Gsq,count,src,timestep
臺灣,插,5.17076883328926,379.8178474605679,63.91730551010879,11,weibo,3
臺灣,產,5.405234086926282,409.7074174256148,62.713190073827555,10,weibo,3
臺灣,玩,3.4592739266391717,184.37856566888124,62.26173179733365,20,weibo,3
臺灣,街頭,4.363413911231656,264.533963027667,62.12463252801226,14,weibo,3
臺灣,病,4.755731334010416,304.8757199233533,60.883305439666756,12,weibo,3
臺灣,所謂,2.8015350236235403,140.0968049333984,60.648656325401454,27,weibo,3
臺灣,先進,4.077659428897778,227.33201570116438,60.005459982592086,15,weibo,3
臺灣,丟,3.5992268483304253,186.23716005515706,59.535261421442456,18,weibo,3
臺灣,朋友,2.6321450472349732,128.28779737708152,59.04499052827179,29,weibo,3
臺灣,西部,4.411776932793054,254.8673286340153,58.674098978008786,13,weibo,3
臺灣,設計師,4.196764041822204,232.73918138157762,58.5224835829723,14,weibo,3
是,中國,3.03046894584628,1216.4183806070826,481.87401807075054,191,weibo,3
一個,中國,4.101515827339707,1284.749372030084,325.35701751495594,84,weibo,3
信,中國,7.878201578760397,7719.055923260233,321.96312429943964,33,weibo,3
廣泛開展,中國,8.561727913965143,7160.581443394759,225.65266568278656,19,weibo,3
##,中國,2.1742173708243357,377.43828193948815,203.7332229173745,136,weibo,3
在,中國,2.331005931582542,329.7428517711945,168.03763508263143,101,weibo,3
退出,中國,6.7751315520743365,2156.5680858767946,154.71823961151185,20,weibo,3
侵犯,中國,7.824762319798936,3379.8859566274064,144.52710285864467,15,weibo,3
抹黑,中國,7.61831144233151,2535.210450957813,119.81063760108387,13,weibo,3
對,中國,3.4240142226802903,345.6398811661641,115.80821697466801,39,weibo,3
出彩,中國,7.192494104299424,1735.9772343526156,101.20521450698895,12,weibo,3
？,中國,2.6506355823780083,178.46800083995294,80.64711927257179,40,weibo,3
報道,中國,4.135463159263045,282.2373263911799,70.11412169695397,18,weibo,3
按照,中國,5.298693508131349,374.89334198780233,55.02882202335152,10,weibo,3
來自,中國,3.8612881958240504,176.96472199162324,49.40831325849651,14,weibo,3
，,中國,0.6718327926850614,57.24936808188982,49.02496041892044,243,weibo,3
和,中國,1.7159651676148164,73.72190456466934,46.03517145911082,46,weibo,3
挑釁,中國,3.3803981492505812,119.51454019144906,40.678365858295635,14,weibo,3
給,中國,2.9110984955949917,96.47375161381073,39.468917586778666,17,weibo,3
這是,中國,3.611768596464738,113.71663552988288,35.22066938186215,11,weibo,3
只有,中國,3.780368200440483,118.48085120753089,34.21375647109973,10,weibo,3
但,中國,2.619903528247237,73.5408571063827,33.550188631219555,17,weibo,3
我們,中國,2.2162218605505317,63.24841012679014,33.346614987977205,22,weibo,3
從,中國,2.6807159501822295,68.76094647385209,30.669207030107078,15,weibo,3
“,中國,1.4843643886734343,45.428289118362976,30.501406642065525,39,weibo,3
、,中國,1.1429875867183723,38.177867549037224,28.43028557191503,57,weibo,3
與,中國,2.127538662458654,49.588899349634794,26.951515060773954,19,weibo,3
進入,中國,3.1797524354078415,71.94041143353624,26.510956588810114,10,weibo,3
就是,中國,2.272631211545153,45.761929172633764,23.644207899586405,15,weibo,3
飛越,中國,2.259252181743953,42.108359832930816,21.85691199054805,14,weibo,3
：,中國,1.2613753536369228,26.26815367409815,18.861925100290293,32,weibo,3
L,中國,1.9692708766970624,30.51895466789172,17.494594966634995,14,weibo,3
說,中國,1.504277641781243,17.924788966927846,11.940698578041424,15,weibo,3
。,中國,0.5960249101865325,12.55729596072216,10.874955575441376,71,weibo,3
…,中國,1.2684204970175483,11.594518425367017,8.298164870466138,14,weibo,3
爲,中國,1.28137892282918,9.304477032560232,6.632166497580847,11,weibo,3
《,中國,0.9954201258961339,7.47069070040739,5.788841165477658,15,weibo,3
！,中國,0.800478911550236,7.00182566614257,5.729813820642338,22,weibo,3
#,中國,0.6129579199432068,5.36848250387957,4.620435056549766,29,weibo,3
【,中國,0.6345425561387767,1.9761523460509818,1.689780895544584,10,weibo,3
@,中國,0.32137021422030354,1.1067861329095074,1.0255321371765582,22,weibo,3
（,中國,0.2720383366997964,0.5028879831954665,0.4715455989474693,14,weibo,3
了,中國,0.14538276003644152,0.28821772388574673,0.2786629050147269,28,weibo,3
的,中國,-0.12147073708054343,-0.6351319220891759,-0.6522244321842585,86,weibo,3
中國,大陸,5.834593147337935,10674.057404916062,1226.4364008946952,193,weibo,3
中國,領土,7.389341035012083,8970.826820278215,475.73955265968107,54,weibo,3
中國,人,3.7980446005688764,1507.0379200127636,435.5613753956785,125,weibo,3
中國,原則,7.526077371803822,8593.26323902859,425.9481445652899,47,weibo,3
中國,人大網,8.541344128457133,12262.032390687069,391.1695147363378,33,weibo,3
中國,民生,7.885298529674494,7757.731055698605,323.0017114164272,33,weibo,3
中國,天氣,6.56559167470381,2789.737247691533,222.2447766011217,30,weibo,3
中國,境內,6.788436990421905,2939.017299177289,209.66262204259445,27,weibo,3
中國,軍隊,7.4799435837929895,4071.225077774347,206.21943098248178,23,weibo,3
中國,屢次,8.389341035012084,6015.861779060484,200.2682901718318,18,weibo,3
中國,的,1.4011406920715823,266.5125384338044,186.38735230790058,251,weibo,3
中國,主權,6.618511988979592,2316.8897177451204,179.7599538650702,24,weibo,3
中國,資本,6.425866911037197,2021.3548793730026,172.46776068985912,24,weibo,3
中國,臺灣省,5.5289604040013005,1285.393060027141,169.44841734225017,29,weibo,3
中國,網,4.911130546641076,959.127747053544,168.80864489217646,34,weibo,3
中國,不可分割,7.363006887198621,3098.3747736032847,166.21629654510753,19,weibo,3
中國,夢,6.525042316128032,1987.836915561284,161.50112129144227,22,weibo,3
中國,人民,5.326331237486283,1071.2873759436877,155.4175158241622,28,weibo,3
中國,特色,6.5413441284571325,1919.506366632752,154.692624191005,21,weibo,3
中國,唯一,6.343404750845224,1350.3407538415083,119.9414962723815,17,weibo,3
中國,城市規劃,7.878379115734703,2807.283967279305,117.17513479275661,12,weibo,3
中國,疾控中心,7.733989206399529,2537.6472398769083,113.51187464976017,12,weibo,3
中國,抗疫,6.238781358436702,1106.048437256879,103.40447802630558,15,weibo,3
中國,製造,5.282609860056964,518.7688488610504,76.7598921843895,14,weibo,3
中國,城市,4.670979408873729,377.32425633115116,73.98986434671266,16,weibo,3
中國,內地,4.8708058960299025,410.5807052238694,73.52394014342985,15,weibo,3
中國,國家主權,5.810951188214413,597.3823132987519,68.73922688238808,11,weibo,3
中國,文化,4.046579436707555,160.91433457958928,41.518308982994334,11,weibo,3
中國,##,1.2161178635706684,54.29963601643603,39.61545900895845,71,weibo,3
中國,然後,3.4412074571716826,89.8130687544321,29.821963311309712,10,weibo,3
中國,市場,2.8535708221522014,59.22246064921765,24.753481512291504,11,weibo,3
中國,（,1.0305799605392418,12.869917555490568,9.878568939828526,24,weibo,3
中國,好,1.3250832912920765,9.084472812531436,6.3905980155008955,10,weibo,3
中國,》,0.7660504156318272,3.7735669433815286,3.115634226716672,13,weibo,3
中國,”,0.35234326074473116,1.087860358682133,1.000200246867677,18,weibo,3
中國,！,-0.5233986362931231,-1.341779307245929,-1.501991751420487,10,weibo,3
中國,是,-0.759171863764877,-4.01470814805119,-4.704125777420511,14,weibo,3
中國,、,-0.9032271069816518,-5.742936294304997,-6.91067149788136,14,weibo,3
中國,。,-1.7073988229471582,-25.74271197195717,-35.22090775470858,16,weibo,3
中國,，,-1.659304304034231,-77.13344669829175,-103.61345216109694,49,weibo,3
小,日本,7.932654310563024,44667.749604904966,1742.6907486083721,184,weibo,3
被,日本,4.043304238872924,364.66890894262247,94.13425059155628,25,weibo,3
抗議,日本,6.68258009433562,1008.3399623745413,73.90341953075519,10,weibo,3
在,日本,2.4475665023206465,139.4881285140842,68.11545467265688,38,weibo,3
是,日本,2.149809659299158,96.85224903564014,52.507135735384445,36,weibo,3
、,日本,2.0068671140422576,82.5616622395859,46.99670716594315,36,weibo,3
去,日本,3.343514438896529,124.06152536234268,42.805826420305664,15,weibo,3
從,日本,3.8856323953411818,154.4635699437093,42.54908722418307,12,weibo,3
#,日本,1.8053834209189619,41.317813617312595,25.074386030458555,23,weibo,3
【,日本,2.298890619935026,34.4835129311076,17.64687239143875,11,weibo,3
“,日本,1.3107692105786564,10.674684414656701,7.548611893755437,12,weibo,3
。,日本,0.43255394936546193,2.0320903790260583,1.8336328273174907,22,weibo,3
了,日本,0.3243039966624491,0.5643425741094411,0.5225930435493229,11,weibo,3
，,日本,0.10675484329033637,0.3325861947538669,0.32491881669545286,57,weibo,3
##,日本,-0.06447283549232687,-0.020233886268323516,-0.020531372229748768,10,weibo,3
的,日本,-1.020890951736327,-8.680399853127874,-10.616007654008293,16,weibo,3
日本,…,4.548829664793351,1097.603103688968,227.7210758217965,51,weibo,3
日本,沖繩,9.538956606306485,11881.749967016009,195.22732449137888,16,weibo,3
日本,控股,8.869873484421102,6528.122427140098,151.68781111072298,14,weibo,3
日本,有且,10.062518562363497,10683.612871957846,139.60599665231575,10,weibo,3
日本,沖繩縣,9.615059585392276,8612.29369767522,136.191456400269,11,weibo,3
日本,企圖,9.129632758222034,6145.394856788734,124.5354560445254,11,weibo,3
日本,人,3.523359751255466,346.60970876354736,111.6537580746558,36,weibo,3
日本,否則,7.9921292344721,2528.586557050976,93.56205972119186,10,weibo,3
日本,人種,7.892593560921185,2358.6923111731885,91.9995010452401,10,weibo,3
日本,人爲,7.712021315279364,2078.867463608226,89.20255768874976,10,weibo,3
日本,最近,5.477556061642342,426.2925474476752,56.89540836351258,10,weibo,3
日本,雖然,5.046216750034397,342.2391685564618,56.0679116458056,11,weibo,3
日本,這種,5.204537567235925,349.44529776597574,53.129389066809296,10,weibo,3
日本,、,2.058519918310694,92.4435398068525,51.72524504470563,38,weibo,3
日本,什麼,3.7994841565297035,120.1653056086483,34.31802893131529,10,weibo,3
日本,對,3.1093803341955852,74.38141364043854,28.140951835649712,11,weibo,3
日本,（,1.4262235123617477,11.719360912816743,7.9998129851507205,11,weibo,3
日本,和,1.282525684602744,10.190345361105727,7.267161532416189,12,weibo,3
日本,在,0.9933565378561019,6.964916749909684,5.4051958926936035,14,weibo,3
日本,是,0.5396101488050397,1.7158721876402454,1.5051222228959658,12,weibo,3
日本,的,0.12069657346948771,0.26205542550780075,0.2550372834186172,36,weibo,3
日本,，,-0.708445594884621,-8.647934555725477,-9.961987660048479,33,weibo,3
在,美國,2.952884265432484,533.5336522148746,216.7930868193417,90,weibo,3
，,美國,1.3100440689525161,206.0527385775609,149.50856751961354,219,weibo,3
被,美國,3.7483030705742864,392.71894126778557,115.02039232941735,34,weibo,3
同,美國,6.890533015599908,1635.8157063288743,108.77319805335524,14,weibo,3
麻痹,美國,8.21246111048727,2950.8008803136404,99.40649229658264,10,weibo,3
放在,美國,6.725473769329411,1247.9668984902928,90.22945739442886,12,weibo,3
無論是,美國,7.462439363495617,1746.4736286265409,86.5875611137225,10,weibo,3
：,美國,2.475876828611083,162.04281618012016,78.15730548300142,43,weibo,3
認爲,美國,4.790268892126479,309.0427855458771,57.12779460177207,12,weibo,3
"""",美國,3.7254737693294113,169.93898055198375,50.13086370777316,15,weibo,3
只是,美國,4.735254790121997,247.16808898592518,46.842678941504936,10,weibo,3
到,美國,2.7793499124760155,100.57554250650405,43.24129343410005,20,weibo,3
】,美國,2.5757765761148,91.22149733609395,42.3079644307469,22,weibo,3
希望,美國,4.034609193273329,159.26127603512265,41.18615011858566,11,weibo,3
現在,美國,3.4504915101911697,117.58124161349113,38.83914922510898,13,weibo,3
O,美國,2.471402761687181,78.57219255450988,37.845451269630914,21,weibo,3
是,美國,1.5632049329699556,52.30243460426378,34.3200663048212,40,weibo,3
與,美國,2.368287587428223,43.78263244623573,21.858975575468214,13,weibo,3
、,美國,1.2682592942680053,30.01093780764488,21.539265536692056,36,weibo,3
；,美國,2.1885420123191457,36.237609775545025,19.271453542785423,13,weibo,3
對,美國,2.3862803427274013,37.72477688989696,18.709148003371173,11,weibo,3
.,美國,2.438273052364865,36.145141783422595,17.59278140606291,10,weibo,3
。,美國,0.9069398529254082,21.253899845859536,16.94847855435524,51,weibo,3
去,美國,2.019944118401121,23.096692981069303,13.008055619799855,10,weibo,3
了,美國,0.8811520604143682,10.510151282141763,8.421313822747685,27,weibo,3
日,美國,1.4145048864319156,10.450944139905513,7.154758386823898,10,weibo,3
#,美國,0.8651417399750592,7.477637978620937,6.014058168360673,20,weibo,3
##,美國,0.6298787520095273,5.300122936470855,4.544079288776334,27,weibo,3
！,美國,0.8297237313260932,4.448759986230476,3.610724824487585,13,weibo,3
“,美國,0.5721613908044043,1.925837006640786,1.6743653433892565,12,weibo,3
的,美國,-0.47409655264833084,-4.419608188795501,-4.882861784209762,39,weibo,3
美國,軍機,7.415880875282923,8960.770799614163,456.7829696068331,53,weibo,3
美國,海軍,8.659004080333933,11683.292973847034,314.8882754607378,29,weibo,3
美國,前,5.417694445654854,1389.0424111993045,191.90893763131896,34,weibo,3
美國,暴亂,8.772044018234594,6537.90132654173,166.5504860077402,15,weibo,3
美國,國務卿,8.810011868433614,6265.495391504301,156.6883213884342,14,weibo,3
美國,派,7.324585041263373,2536.945052259818,135.16730053038944,16,weibo,3
美國,對,3.8662115048450385,393.3709535355501,109.58397489070083,31,weibo,3
美國,人,3.0078186514917893,260.3639795999537,102.89714106661091,42,weibo,3
美國,對華,7.946073418009643,2450.0041089590736,94.73644519119233,10,weibo,3
美國,37,7.839158214093131,2273.583755446277,92.8907584100561,10,weibo,3
美國,優先,7.292163563570996,1704.870359246433,92.3259879504842,11,weibo,3
美國,亂,6.385985585927516,981.3540105904658,84.21678470973694,12,weibo,3
美國,總統,6.064057491040154,780.3586995951624,78.59263156007111,12,weibo,3
美國,一架,6.3410731640519415,871.3295433109189,76.46670316696743,11,weibo,3
美國,的,1.2128380509270507,99.76156314916734,73.5648860459024,128,weibo,3
美國,不會,4.52066920317254,315.59272540208633,65.94811708106161,15,weibo,3
美國,停止,6.017156516071125,628.8565121498821,64.80453778842481,10,weibo,3
美國,第二,5.788532141023163,533.819306177069,61.52987629449381,10,weibo,3
美國,國家,3.590945272803944,193.0291160430336,60.24501238102665,19,weibo,3
美國,只要,5.351892387259109,389.3106171109732,55.366858493263365,10,weibo,3
美國,已經,3.5586083604380985,118.67785464135629,37.50349171574495,12,weibo,3
美國,能,2.924481873518017,63.12068757239881,25.65406103441105,11,weibo,3
美國,還是,3.0747604926471896,65.5962092467235,25.153921661158996,10,weibo,3
美國,、,1.3205863972105696,34.53149969565057,24.403232963479986,38,weibo,3
美國,《,1.642941169262499,18.8437974527798,12.016132584072036,13,weibo,3
美國,…,1.7234333024428867,19.337702452818775,12.015424526524427,12,weibo,3
美國,在,0.9074997133356706,9.081286690942507,7.219777639492005,22,weibo,3
美國,是,-0.08284615487514893,-0.043347618058860324,-0.04416825189803264,13,weibo,3
美國,。,-0.9241579101409181,-6.945062910671645,-8.37553405176865,16,weibo,3
美國,，,-1.1332212307251153,-28.37766840080268,-35.18889168990373,41,weibo,3
插手,香港,9.360942478137014,24941.990277557656,463.0448977849709,38,weibo,3
“,香港,4.142566643318232,1772.3581828075094,444.09405223898824,112,weibo,3
破壞,香港,7.350812079028199,5489.821175829715,286.9801437901494,34,weibo,3
##,香港,3.004363794548098,685.3521857173374,274.78009810064873,110,weibo,3
"""",香港,5.558913427677033,1900.5746513587849,245.26514951057723,42,weibo,3
招收,香港,9.45696936591079,7718.207577938246,136.83447634630122,11,weibo,3
在,香港,2.5639315024436575,222.47414583947003,104.25490735227119,54,weibo,3
、,香港,2.201234626166541,153.82628266849738,82.0415991450301,54,weibo,3
月,香港,3.059903628233866,162.09396570772455,62.66411623933283,25,weibo,3
去,香港,3.4383462774698987,188.12837924821733,62.51757084601847,21,weibo,3
。,香港,1.2263835319060172,39.13199686375121,28.524169376718604,50,weibo,3
到,香港,2.390397149487189,41.33682713214056,20.475231344269716,12,weibo,3
對,香港,2.5967896501548466,42.258454731371984,19.417014121150856,10,weibo,3
，,香港,0.5975153581948449,19.46555462506036,16.97070605294452,105,weibo,3
#,香港,1.4147884323220894,24.15917149144537,16.573901825436202,23,weibo,3
和,香港,1.576580276450831,25.209729296476826,16.43720552941685,19,weibo,3
：,香港,0.9825874058075211,5.8226233931639895,4.529326214748339,12,weibo,3
@,香港,0.32011624191981053,0.49842929778573947,0.461926794329381,10,weibo,3
是,香港,0.1742521699811294,0.17712138471589284,0.17006882332462991,12,weibo,3
臺灣,香港,0.002096715157029144,3.4311809090552786e-05,3.4295160710226535e-05,16,weibo,3
的,香港,-1.241560938890887,-14.736231447470104,-18.700504740766313,18,weibo,3
香港,人,5.473067596724401,7760.789624986362,1063.393425670477,182,weibo,3
香港,事務,9.543112235797796,31289.600308706984,537.6365204336969,42,weibo,3
香港,繁榮,9.33555485562429,21926.376810204474,412.88850008278325,34,weibo,3
香港,爆發,8.032810739988525,6505.80861055006,238.10023236135083,25,weibo,3
香港,爆料,4.432193126826545,649.5927398674798,141.47700880456193,33,weibo,3
香港,身邊,4.421834681555213,644.5001214891616,141.01823303905255,33,weibo,3
香港,、,2.572177731084342,295.55409793579645,138.47593775950017,71,weibo,3
香港,新聞,3.140378197073697,229.7368897105216,86.17244364753196,33,weibo,3
香港,“,2.5672085358505745,156.67243230183578,73.11949262174124,38,weibo,3
香港,問題,4.116361315955161,277.81521402235984,69.38206651246921,18,weibo,3
香港,想,3.394248849883313,120.8136643009807,40.82535260402942,14,weibo,3
香港,和,1.8943638913152947,48.00101994278781,28.263813952285815,24,weibo,3
香港,臺灣,0.8622940950853109,10.454360196937763,8.42609403003756,28,weibo,3
香港,#,0.6260969659964164,2.313920064394184,1.9839119894621025,12,weibo,3
香港,的,0.26304949688081813,1.802412279467053,1.6973411881228238,52,weibo,3
香港,是,0.4733764504049529,1.6466803574581925,1.469115007536848,15,weibo,3
香港,##,0.0067383067425063154,0.00030946864863439405,0.00030899332171344107,14,weibo,3
香港,，,-0.16372158403060716,-0.8654059048168652,-0.8959975434067147,63,weibo,3
在,臺灣,2.7553147007380976,1350.2427237007814,593.1655541609978,272,ptt,1
對,臺灣,3.2050480341769174,679.2035548926563,249.6017084817283,92,ptt,1
讓,臺灣,3.0440867954531767,448.9226957922714,175.46517397060944,70,ptt,1
支持,臺灣,3.915648860075412,622.0064699396094,171.03847142986837,47,ptt,1
武統,臺灣,6.5898786988936555,1896.6817534878444,155.26833784540605,20,ptt,1
來,臺灣,3.306743087003352,394.2412595909179,138.97881712844955,49,ptt,1
中華民國,臺灣,4.23766803707025,561.4081785238227,134.55938966772885,33,ptt,1
是,臺灣,1.5524628994236314,203.16903650152938,134.09465659518185,157,ptt,1
國立,臺灣,6.20521484865833,1299.14036854478,127.19803388715017,18,ptt,1
入籍,臺灣,7.120393415592435,1792.2483379406863,115.59742779769735,13,ptt,1
，,臺灣,0.7337088023138991,135.3006111081276,114.0366030563236,481,ptt,1
守護,臺灣,6.352839501592806,1122.2896648937306,102.55283040043567,14,ptt,1
美屬,臺灣,7.452375175143721,1740.523082040569,98.5455978738624,10,ptt,1
解決,臺灣,4.4903430253427405,433.2663652506302,93.00780069112768,21,ptt,1
邀請,臺灣,5.077428697956867,543.3701316138413,89.71561669248675,17,ptt,1
「,臺灣,1.5758275639304196,121.13910204979913,79.18822513195994,91,ptt,1
無煙,臺灣,6.326844293059861,786.9589000288138,72.7813641981166,10,ptt,1
代表,臺灣,3.9070688747743545,249.65810102074212,68.83281862130869,19,ptt,1
與,臺灣,2.2198694551641784,130.20930397024267,68.72350833215084,45,ptt,1
挺,臺灣,4.4448283660903725,259.0910019922305,56.72363468656349,13,ptt,1
跟,臺灣,1.9372675058431783,96.90738101467117,56.289489065659,46,ptt,1
把,臺灣,2.451009633119491,110.2138297700542,53.600021414217416,30,ptt,1
統一,臺灣,3.3644585848596393,143.52711538232603,49.39414857790648,17,ptt,1
為,臺灣,1.6195852057098457,64.84388799233542,41.743545079483845,46,ptt,1
因為,臺灣,2.0205130532235174,71.89454829517048,40.59339475218102,31,ptt,1
就是,臺灣,1.6862410810802242,56.99071727899217,35.90912734784674,37,ptt,1
了,臺灣,1.0906460721983833,47.31826055419498,35.7610968397516,78,ptt,1
這是,臺灣,2.741881792338705,72.99388825885259,31.914546762020848,15,ptt,1
覺得,臺灣,2.1319382380541114,57.80216537717733,31.41689016034192,22,ptt,1
只有,臺灣,2.5454845795352017,60.48366165741913,28.416948646549127,15,ptt,1
包括,臺灣,2.9221757671645627,68.92035843606807,28.16101615776126,12,ptt,1
有沒有,臺灣,2.502415857643316,57.972508889398085,27.663469354616417,15,ptt,1
看看,臺灣,3.239381451809522,75.9071814311203,27.440440210519778,10,ptt,1
對於,臺灣,2.572641993968351,53.82385161147335,25.038537621643936,13,ptt,1
說,臺灣,1.282094786326563,34.86115956531116,24.884043845695608,41,ptt,1
知道,臺灣,1.8204916270350715,40.18957610861003,24.23716840189976,22,ptt,1
什麼,臺灣,1.5657363529958521,32.67466223788909,21.37757769800367,25,ptt,1
《,臺灣,2.2173245309363248,40.34745650469975,21.289240941573066,14,ptt,1
認為,臺灣,2.008678116968698,36.57984143044319,20.724652725060114,16,ptt,1
而,臺灣,1.7384584019340479,31.289502119262515,19.375685735870867,19,ptt,1
像,臺灣,2.2877590850864733,34.15742222483618,17.58527303260938,11,ptt,1
到,臺灣,1.297228396528539,24.384888010304515,17.32043463694557,28,ptt,1
現在,臺灣,1.4861140453142154,25.65445724051655,17.203175596396306,22,ptt,1
向,臺灣,2.2291313551157645,32.10086558982147,16.866989113044347,11,ptt,1
但是,臺灣,1.8349911967301866,24.16609497612568,14.5003739826317,13,ptt,1
所以,臺灣,1.4778736733805242,20.732384447661513,13.93605482378371,18,ptt,1
目前,臺灣,1.8394508449208864,22.428798111680738,13.43785944113193,12,ptt,1
希望,臺灣,1.925189005701765,22.803891336119268,13.281980423472564,11,ptt,1
。,臺灣,0.5418812843843019,14.983238199709142,13.151547064301724,103,ptt,1
我們,臺灣,1.2930717167591577,18.15404153886842,12.907806157840131,21,ptt,1
而且,臺灣,1.9345268702811012,20.960633816840083,12.170208918236732,10,ptt,1
但,臺灣,1.0315899494980205,15.593211053703937,11.96788041392034,29,ptt,1
如果,臺灣,1.39773095909151,17.356211782241953,11.955985037169825,17,ptt,1
打,臺灣,1.7269314508727336,16.216785234680977,10.076121211966933,10,ptt,1
從,臺灣,1.5554548682901301,14.157961060404581,9.288247578660235,11,ptt,1
REMOVEDURL,臺灣,0.8318776252160857,10.340960792898175,8.391793459176476,30,ptt,1
；,臺灣,1.3196895739779142,9.92407459364136,6.99794198236266,11,ptt,1
不是,臺灣,0.9505379902414236,7.249635165154176,5.690849555555726,16,ptt,1
：,臺灣,0.6872882407187624,6.531300864021921,5.510748952551037,28,ptt,1
?,臺灣,0.768484323566743,6.147179698511565,5.074130475344795,21,ptt,1
和,臺灣,0.8563648475227537,6.211223173802294,5.0050488997129925,17,ptt,1
",",臺灣,0.8934078829555087,5.579603342493697,4.449968502840822,14,ptt,1
年,臺灣,0.8233497902947906,5.391521255991235,4.38394004922427,16,ptt,1
還是,臺灣,0.9400237684974876,5.311334218588313,4.18114981152355,12,ptt,1
？,臺灣,0.4817027612718832,3.407372077613325,3.033079447335723,30,ptt,1
啊,臺灣,0.7990118996246202,3.4834636768860503,2.8509807238184397,11,ptt,1
（,臺灣,0.24247878938511422,0.5711167699887146,0.5394209605308324,20,ptt,1
、,臺灣,0.05996017077333107,0.0841014188651269,0.08295280265267158,48,ptt,1
沒有,臺灣,0.0980256025639807,0.06049453188777933,0.059134958850321384,13,ptt,1
！,臺灣,-0.00732739758224815,-0.0002858436453506321,-0.00028632402670965285,11,ptt,1
(,臺灣,-0.0819035875553197,-0.035727257403490864,-0.03639824247428236,11,ptt,1
）,臺灣,-0.11333276849749079,-0.09338860844100057,-0.09581315997123507,15,ptt,1
:,臺灣,-0.22641928710166556,-0.6990877481026312,-0.7352088626091628,28,ptt,1
被,臺灣,-0.46589671287779805,-1.1666075089219832,-1.2907349222716764,11,ptt,1
有,臺灣,-0.39530642269160754,-1.987618547573001,-2.1665691752852254,26,ptt,1
的,臺灣,-0.262781796601358,-4.731209759180966,-5.007361992465832,137,ptt,1
.,臺灣,-1.3455810489116342,-9.443133862021273,-12.267620859262877,10,ptt,1
臺灣,人,4.047894727497142,5750.0501123860495,1512.987695126741,390,ptt,1
臺灣,價值,6.263351063985866,6169.737029287155,589.3115508035215,82,ptt,1
臺灣,的,1.546262681644098,638.5399654225897,427.3232849551208,487,ptt,1
臺灣,人民,4.934510356009309,1841.6164630179032,324.9524628453288,64,ptt,1
臺灣,基進,7.051760817459378,3941.3924719480924,262.4785415011267,30,ptt,1
臺灣,參與,5.140500622223096,1540.3506125763056,247.43473092163663,46,ptt,1
臺灣,地區,5.2282472630299495,1463.9856276660805,225.9013890137461,41,ptt,1
臺灣,淺堆,7.394257214468879,3843.646616742121,222.9388198937424,23,ptt,1
臺灣,加入,5.190711232355451,1007.3931944696296,158.0831821325734,29,ptt,1
臺灣,問題,2.976391455039216,295.76649475393515,118.55679476078797,49,ptt,1
臺灣,海峽,6.323207463109372,1255.9874093918156,116.48497951758952,16,ptt,1
臺灣,社會,3.5316066123663203,349.47111294282956,112.55524806913549,36,ptt,1
臺灣,政壇,6.571134976552957,1123.0700123010224,92.83225801499275,12,ptt,1
臺灣,高等法院,6.89306307144032,1174.8341883282253,83.87023718204789,10,ptt,1
臺灣,政府,2.7069488318986776,188.5112066488061,83.577015297259,40,ptt,1
臺灣,主權,5.00127936822201,483.5421100077614,82.6710704184589,16,ptt,1
臺灣,財團,6.026814460329148,762.6286380082404,81.21518248500513,12,ptt,1
臺灣,文學,6.645135557996735,986.191581800548,78.78489839495592,10,ptt,1
臺灣,同胞,6.07637028480338,724.2646978652817,75.36314091914213,11,ptt,1
臺灣,防疫,2.9904726132654273,171.06212651535984,68.15000923707339,28,ptt,1
臺灣,農產品,5.938866761053445,596.7664581848292,66.21257205768133,10,ptt,1
臺灣,獨立,4.411936381703704,291.5896462853245,64.78301791582568,15,ptt,1
臺灣,民主,3.816247474389489,220.0461051302323,63.021490080053866,18,ptt,1
臺灣,現在,2.2789344514144436,117.03975296712923,60.505245241733135,38,ptt,1
臺灣,博物館,4.18411185344371,212.17191919794107,52.01541615455308,13,ptt,1
臺灣,參加,4.101649693251738,199.01614482576932,50.53982300055054,13,ptt,1
臺灣,女生,3.976953945802423,180.50665778003193,48.32616497317291,13,ptt,1
臺灣,有,1.227332382042833,62.986571084817136,45.75288911633531,81,ptt,1
臺灣,是不是,2.867231403108294,87.43493996136522,36.484007164243735,16,ptt,1
臺灣,經濟,2.67845824016414,77.93356986504119,34.88719689815686,17,ptt,1
臺灣,已經,2.1215736019397218,51.94784021901486,28.33427544970095,20,ptt,1
臺灣,目前,2.325442467492681,54.923026038949835,27.913248385820125,17,ptt,1
臺灣,時間,2.1240517503433054,41.66503720668777,22.703133670249372,16,ptt,1
臺灣,是,0.7660220052820235,26.969528556797606,22.314655427122716,92,ptt,1
臺灣,最,2.120473567543393,38.90499308635294,21.224309481423305,15,ptt,1
臺灣,未來,2.6690613972422153,45.42617586148782,20.400281296483307,10,ptt,1
臺灣,安全,2.649889087967369,44.60319087383385,20.17209254666516,10,ptt,1
臺灣,國際,2.151596085039173,26.835058893819525,14.482110521812046,10,ptt,1
臺灣,能,1.5131432537937817,19.397082719726153,12.896576638212725,16,ptt,1
臺灣,政治,1.7591035672858806,18.59257761185995,11.434082741349119,11,ptt,1
臺灣,應該,1.4951416622493168,15.351731340721875,10.262942357281467,13,ptt,1
臺灣,還有,1.552808328746367,14.106114530842293,9.262176336299678,11,ptt,1
臺灣,跟,0.9811717947734351,11.623073386651889,9.04782806197828,24,ptt,1
